satu,dua,tiga,empat,lima,label
0.22552435,0.298303497,0.235549793,0.151522708,0.287469849,1
0.22552435,0.298303497,0.235549793,0.151522708,0.287469849,1
0.176891652,0.310259799,0.312248243,0.285546978,0.184755181,1
0.465688687,0.13283453,0.508047425,0.465688687,0.416132141,1
0.209543673,0.374184989,0.220287438,0.209543673,0.220287438,1
0.269248228,0.240400113,0.269248228,0.269248228,0.074007335,1
0.405404649,0.313550896,0.313550896,0.426190638,0.111432182,1
0.22552435,0.298303497,0.235549793,0.151522708,0.287469849,1
0.282856556,0.295430642,0.190042412,0.38055714,0.293256444,1
0.22552435,0.298303497,0.235549793,0.151522708,0.287469849,1
0.206346384,0.238478324,0.254190949,0.261063525,0.258646419,1
0.298991681,0.283315701,0.315087103,0.292530673,0.270055177,1
0.22552435,0.298303497,0.235549793,0.151522708,0.287469849,1
0.263845531,0.21481214,0.284757088,0.081225022,0.175726697,1
0.160657058,0.333106761,0.584491096,0.19539528,0.376550391,1
0.602473706,0.34734677,0.099078303,0.34734677,0.32886521,1
0.282856556,0.295430642,0.190042412,0.38055714,0.293256444,1
0.282856556,0.295430642,0.190042412,0.38055714,0.293256444,1
0.194160196,0.706379833,0.680683002,0,0,1
0.132626612,0.482512718,0.373188357,0.380374899,0.482512718,1
0.571841353,0.428808576,0.149292143,0.41345982,0.543951749,1
0.502565558,0.186062474,0.408526166,0.226294006,0.502565558,1
0.403542039,0.336250953,0.105510459,0.216141223,0.767721316,1
0.22552435,0.298303497,0.235549793,0.151522708,0.287469849,1
0.298991681,0.283315701,0.315087103,0.292530673,0.270055177,1
0.606476343,0.190303096,0.417837046,0.231451561,0.606476343,1
0.305590111,0.242926877,0.305590111,0.079899861,0.250303143,1
0.377683931,0.199556398,0.103812684,0.160194444,0.126259678,1
0.282856556,0.295430642,0.190042412,0.38055714,0.293256444,1
0.572244207,0.428068202,0.510932136,0.157290798,0.451112114,1
0.176891652,0.310259799,0.312248243,0.285546978,0.184755181,1
0.102333975,0.391393053,0.744608395,0.358760439,0.391393053,1
0.262056706,0.083651744,0.208706387,0.215722871,0.227658911,1
0.22552435,0.298303497,0.235549793,0.151522708,0.287469849,1
0.176891652,0.310259799,0.312248243,0.285546978,0.184755181,1
0.298991681,0.283315701,0.315087103,0.292530673,0.270055177,1
0.22552435,0.298303497,0.235549793,0.151522708,0.287469849,1
0.205997471,0.591783969,0.077364181,0.295891984,0.256790707,1
0.356962516,0.377215698,0.098117059,0.151405466,0.119332512,1
0.202884558,0.211903574,0.136311744,0.340090119,0.258611512,1
0.176891652,0.310259799,0.312248243,0.285546978,0.184755181,1
0.312149894,0.278102814,0.288309548,0.37286336,0.305306799,1
0.353341203,0.365198305,0.360183168,0.347173366,0.136192889,1
0.694117877,0.190789794,0.694117877,0,0,1
0.530139383,0.441738048,0.138610713,0.304339193,0.530139383,1
0.22552435,0.298303497,0.235549793,0.151522708,0.287469849,1
1,0,0,0,0,1
0.135373263,0.148378718,0.155986421,0.148378718,0.148378718,1
0.282856556,0.295430642,0.190042412,0.38055714,0.293256444,1
0.268920663,0.225255123,0.090743106,0.212685035,0.236890436,1
0.205749981,0.348528406,0.344893352,0.265729227,0.138236932,1
0.205749981,0.348528406,0.344893352,0.265729227,0.138236932,1
0.282856556,0.295430642,0.190042412,0.38055714,0.293256444,1
0.25824354,0.239240063,0.281209731,0.281209731,0.277974604,1
0.500294745,0.336862042,0.336862042,0.261017327,0.088076248,1
0.353341203,0.365198305,0.360183168,0.347173366,0.136192889,1
0.275083116,0.275083116,0.275083116,0.231395931,0.264317792,1
0.331861901,0.31978936,0.09121774,0.348877191,0.296305157,1
0.282856556,0.295430642,0.190042412,0.38055714,0.293256444,1
0.445770554,0.127153018,0.422052081,0.486317551,0.154646798,1
0.282856556,0.295430642,0.190042412,0.38055714,0.293256444,1
0.282856556,0.295430642,0.190042412,0.38055714,0.293256444,1
0.363363973,0.506668147,0.132473903,0.464424407,0.408581221,1
0.254992637,0.378181012,0.378181012,0.359736528,0.378181012,1
0.324262869,0.294768131,0.353757607,0.353757607,0.353757607,1
0.324748761,0.493574507,0.20240194,0.105292984,0.315917067,1
0.22552435,0.298303497,0.235549793,0.151522708,0.287469849,1
0.246203595,0.230823068,0.086687654,0.251195201,0.227753801,1
0.357723003,0.357723003,0.209962339,0.357723003,0.327897648,1
0.162148112,0.620162023,0.620162023,0.45222353,0,1
0.278158542,0.341475822,0.311545327,0.093860285,0.24992162,1
0.181405254,0.206198972,0.206198972,0.148291373,0.206198972,1
0.24157934,0.295299913,0.084232291,0.306447939,0.279587653,1
0.196502634,0.274448766,0.323142923,0.307382733,0.084489235,1
0.353341203,0.365198305,0.360183168,0.347173366,0.136192889,1
0.251374189,0.251374189,0.242229647,0.138188718,0.194419581,1
0.22552435,0.298303497,0.235549793,0.151522708,0.287469849,1
0.22552435,0.298303497,0.235549793,0.151522708,0.287469849,1
0.374942462,0.320379164,0.315068558,0.345574744,0.124965742,1
0.292240585,0.277987552,0.146879944,0.076409483,0.209584322,1
0.399534736,0.117402386,0.292912334,0.306486118,0.181164856,1
0.332441102,0.091376943,0.514237838,0.332441102,0.219544504,1
0.238352658,0.250573523,0.250573523,0.174447146,0.202064481,1
0.802791564,0.247139917,0.542630229,0,0,1
0.206346384,0.238478324,0.254190949,0.261063525,0.258646419,1
0.188697811,0.243528391,0.446448152,0.231651128,0.188697811,1
0.30486381,0.501339756,0.203771706,0.131080737,0.35149018,1
0.522062747,0.153406967,0.48057963,0.498316177,0.186577531,1
0.22552435,0.298303497,0.235549793,0.151522708,0.287469849,1
0.262056706,0.083651744,0.208706387,0.215722871,0.227658911,1
0.229351472,0.270044228,0.256873745,0.169639731,0.165487395,1
0.208831171,0.391309927,0.218114538,0.140307087,0.266191501,1
0.521859105,0.214000711,0.111326864,0.334020893,0.305359552,1
0.20824685,0.268757863,0.201534352,0.216728477,0.492700052,1
0.282856556,0.295430642,0.190042412,0.38055714,0.293256444,1
0.272289405,0.250240643,0.245479843,0.334607895,0.268422409,1
0.353341203,0.365198305,0.360183168,0.347173366,0.136192889,1
0.14549309,0.239259196,0.239259196,0.093108876,0.177669348,1
0.22552435,0.298303497,0.235549793,0.151522708,0.287469849,1
0.206346384,0.238478324,0.254190949,0.261063525,0.258646419,1
0.263845531,0.21481214,0.284757088,0.081225022,0.175726697,1
0.22552435,0.298303497,0.235549793,0.151522708,0.287469849,1
0.22552435,0.298303497,0.235549793,0.151522708,0.287469849,1
0.323360447,0.2832545,0.088880974,0.208320543,0.219542221,1
0.194227781,0.562814702,0.426454238,0.680919938,0,1
0.706379833,0.194160196,0.680683002,0,0,1
0.352845368,0.343952558,0.125396961,0.359640162,0.36336333,1
0.22552435,0.298303497,0.235549793,0.151522708,0.287469849,1
0.274653303,0.291728717,0.320919328,0.278317626,0.333034527,1
0.616017575,0.216898208,0.441219889,0.263797225,0.556069733,1
0.183976505,0.132309721,0.190921901,0.157453136,0.200710887,1
0.206346384,0.238478324,0.254190949,0.261063525,0.258646419,1
0.22552435,0.298303497,0.235549793,0.151522708,0.287469849,1
0.282856556,0.295430642,0.190042412,0.38055714,0.293256444,1
0.270190017,0.260360989,0.284043254,0.270190017,0.14275997,1
0.22552435,0.298303497,0.235549793,0.151522708,0.287469849,1
0.22552435,0.298303497,0.235549793,0.151522708,0.287469849,1
0.209142458,0.219865652,0.177301409,0.219865652,0.219865652,1
0.394365768,0.489040031,0.363151865,0.12786484,0.322377879,1
0.282856556,0.295430642,0.190042412,0.38055714,0.293256444,1
0.967477392,0.252957497,0,0,0,1
0.22552435,0.298303497,0.235549793,0.151522708,0.287469849,1
0.22552435,0.298303497,0.235549793,0.151522708,0.287469849,1
0.282856556,0.295430642,0.190042412,0.38055714,0.293256444,1
0.7460723,0.234106195,0.623354163,0,0,1
0.529940127,0.138558615,0.361715751,0.485756073,0.332904359,1
0.22552435,0.298303497,0.235549793,0.151522708,0.287469849,1
0.337051193,0.480745046,0.480745046,0.241622173,0.125696026,1
0.22552435,0.298303497,0.235549793,0.151522708,0.287469849,1
0.275083116,0.275083116,0.275083116,0.231395931,0.264317792,1
0.14255984,0.174032887,0.155095949,0.208860631,0.191446759,1
0.22552435,0.298303497,0.235549793,0.151522708,0.287469849,1
0.22552435,0.298303497,0.235549793,0.151522708,0.287469849,1
0.338192343,0.08842407,0.2872304,0.321698169,0.22061307,1
0.22552435,0.298303497,0.235549793,0.151522708,0.287469849,1
0.282856556,0.295430642,0.190042412,0.38055714,0.293256444,1
0.22552435,0.298303497,0.235549793,0.151522708,0.287469849,1
0.282856556,0.295430642,0.190042412,0.38055714,0.293256444,1
0.22552435,0.298303497,0.235549793,0.151522708,0.287469849,1
0.341090668,0.341090668,0.312652043,0.341090668,0.341090668,1
0.282856556,0.295430642,0.190042412,0.38055714,0.293256444,1
0.282856556,0.295430642,0.190042412,0.38055714,0.293256444,1
0.206346384,0.238478324,0.254190949,0.261063525,0.258646419,1
0.282856556,0.295430642,0.190042412,0.38055714,0.293256444,1
0.417215966,0.109085656,0.221904835,0.327296458,0.214315304,1
0.312149894,0.278102814,0.288309548,0.37286336,0.305306799,1
0.271654109,0.20370617,0.249004796,0.230718762,0.071026924,1
0.316959725,0.235320587,0.129670656,0.212150968,0.27764765,1
0.384917561,0.375216431,0.136795029,0.392329974,0.396391563,1
0.502565558,0.186062474,0.408526166,0.226294006,0.502565558,1
0.336330001,0.108338,0.114740981,0.168165,0.090999319,1
0.25824354,0.239240063,0.281209731,0.281209731,0.277974604,1
0.145228586,0.104209643,0.111330787,0.152674776,0.152674776,1
0.265036861,0.964238281,0,0,0,1
0.266645505,0.118780859,0.282956752,0.236825853,0.340665095,1
0.110530288,0.270174077,0.191507937,0.284026496,0.260345629,1
0.517859354,0.57953044,0.358669247,0.489893955,0.165307116,1
0.301789673,0.262203991,0.109132311,0.301789673,0.253816791,1
0.502565558,0.186062474,0.408526166,0.226294006,0.502565558,1
0.239992372,0.10690786,0.254673193,0.213153409,0.306613173,1
0.353341203,0.365198305,0.360183168,0.347173366,0.136192889,1
0.261859628,0.131610493,0.068466051,0.261859628,0.261859628,1
0.162388179,0.246339234,0.19087579,0.225800563,0.246339234,1
0.25824354,0.239240063,0.281209731,0.281209731,0.277974604,1
0.20500481,0.238196439,0.31098771,0.269891576,0.081311123,1
0.288381233,0.084740178,0.288381233,0.240672524,0.324102696,1
0.301789673,0.262203991,0.109132311,0.301789673,0.253816791,1
0.301789673,0.262203991,0.109132311,0.301789673,0.253816791,1
0.488691901,0.127773818,0.37025076,0.424112667,0.434829994,1
0.345264456,0.199952914,0.104018958,0.215673177,0.243801173,1
0.301789673,0.262203991,0.109132311,0.301789673,0.253816791,1
0.301789673,0.262203991,0.109132311,0.301789673,0.253816791,1
0.282856556,0.295430642,0.190042412,0.38055714,0.293256444,1
0.337682572,0.494729756,0.494729756,0.129352481,0.494729756,1
0.477069317,0.642447461,0.32289371,0.167974883,0.204295408,1
0.411812631,0.206976783,0.107672896,0.411812631,0.349756905,1
0.312149894,0.278102814,0.288309548,0.37286336,0.305306799,1
0.336330001,0.108338,0.114740981,0.168165,0.090999319,1
0.23391068,0.259641472,0.262067877,0.092273427,0.187704968,1
0.243938776,0.261662667,0.263508195,0.261662667,0.259889532,1
0.265014292,0.530028585,0.229993413,0.069290872,0.265014292,1
0.282856556,0.295430642,0.190042412,0.38055714,0.293256444,1
0.504286163,0.131851107,0.400879015,0.160360736,0.367726594,1
0.33155176,0.295388464,0.306229603,0.396038909,0.324283329,1
0.243938776,0.261662667,0.263508195,0.261662667,0.259889532,1
0.20104598,0.210626549,0.179345125,0.205435202,0.236716625,1
0.360775087,0.347934034,0.424785718,0.111064851,0.277100541,1
0.502565558,0.186062474,0.408526166,0.226294006,0.502565558,1
0.464389707,0.535101888,0.139908214,0.535101888,0.438291945,1
0.282856556,0.295430642,0.190042412,0.38055714,0.293256444,1
0.186479482,0.30509449,0.301024112,0.240841086,0.250579382,1
0.278798581,0.228534943,0.273526032,0.268875314,0.300895268,1
0.282856556,0.295430642,0.190042412,0.38055714,0.293256444,1
0.543485094,0.382719415,0.232736638,0.513126943,0.49059576,1
0.236697819,0.160561286,0.225153693,0.236697819,0.156032505,1
0.364898705,0.325098162,0.337029686,0.435871868,0.356899226,1
0.282856556,0.295430642,0.190042412,0.38055714,0.293256444,1
0.581310384,0.215215799,0.472536366,0.261751036,0.569171482,1
0.282856556,0.295430642,0.190042412,0.38055714,0.293256444,1
0.347174272,0.487900374,0.487900374,0.127566864,0.464104704,1
0.104690635,0.269020507,0.269020507,0.203819721,0.269020507,1
0.228311325,0.299478207,0.169162012,0.271416142,0.088000999,1
0.206346384,0.238478324,0.254190949,0.261063525,0.258646419,1
0.205750799,0.185728129,0.26356181,0.235322956,0.072444329,1
0.464519327,0.187129713,0.586223236,0.636825395,0,1
0.176891652,0.310259799,0.312248243,0.285546978,0.184755181,1
0.502565558,0.186062474,0.408526166,0.226294006,0.502565558,1
0.187695277,0.317944797,0.314628722,0.242411304,0.126106545,1
0.282856556,0.295430642,0.190042412,0.38055714,0.293256444,1
0.175212697,0.614257232,0.76940793,0,0,1
0.353341203,0.365198305,0.360183168,0.347173366,0.136192889,1
0.350991067,0.368987151,0.096475708,0.368987151,0.313384763,1
0.52384809,0.42907417,0.52384809,0.136965786,0.498299194,1
0.511428302,0.150282059,0.450900578,0.426819522,0.574778357,1
0.206346384,0.238478324,0.254190949,0.261063525,0.258646419,1
0.384917561,0.375216431,0.136795029,0.392329974,0.396391563,1
0.309738072,0.309738072,0.161968782,0.25370066,0.309738072,1
0.353341203,0.365198305,0.360183168,0.347173366,0.136192889,1
0.25824354,0.239240063,0.281209731,0.281209731,0.277974604,1
0.193440119,0.183298153,0.241888109,0.378520018,0.230885575,1
0.211682402,0.221092517,0.142222739,0.393296482,0.498601685,1
0.192825431,0.176748503,0.192825431,0.167344103,0.183421031,1
0.318063133,0.379632673,0.387920787,0.116870171,0.311190004,1
0.312149894,0.278102814,0.288309548,0.37286336,0.305306799,1
0.282856556,0.295430642,0.190042412,0.38055714,0.293256444,1
0.243938776,0.261662667,0.263508195,0.261662667,0.259889532,1
0.238721824,0.308654636,0.240952731,0.216265221,0.084838839,1
0.176891652,0.310259799,0.312248243,0.285546978,0.184755181,1
0.312149894,0.278102814,0.288309548,0.37286336,0.305306799,1
0.419437901,0.459733752,0.39586634,0.126365436,0.39586634,1
0.187695277,0.317944797,0.314628722,0.242411304,0.126106545,1
0.282856556,0.295430642,0.190042412,0.38055714,0.293256444,1
0.22258382,0.21448662,0.175467495,0.22258382,0.233996182,1
0.335893228,0.277010872,0.092325817,0.280706649,0.314196093,1
0.312149894,0.278102814,0.288309548,0.37286336,0.305306799,1
0.282856556,0.295430642,0.190042412,0.38055714,0.293256444,1
0.405133288,0.477014187,0.239747045,0.124720552,0.453749453,1
0.21613872,0.225746936,0.145216799,0.337741056,0.176616436,1
0.250692972,0.318008753,0.168025897,0.087409972,0.18910756,1
0.282856556,0.295430642,0.190042412,0.38055714,0.293256444,1
0.24309072,0.300065417,0.32735917,0.171183238,0.291278791,1
0.212041978,0.106572172,0.055440684,0.188671455,0.212041978,1
0.298991681,0.283315701,0.315087103,0.292530673,0.270055177,1
0.185952006,0.326151242,0.328241533,0.300172635,0.194218303,1
0.353341203,0.365198305,0.360183168,0.347173366,0.136192889,1
0.282856556,0.295430642,0.190042412,0.38055714,0.293256444,1
0.156717302,0.383071039,0.265469923,0.105293419,0.273175082,1
0.353212794,0.428292886,0.117723393,0.450252405,0.450252405,1
0.194189398,0.269130009,0.082851852,0.290460397,0.301425724,1
0.287521512,0.181784161,0.094567259,0.301376103,0.296251855,1
0.243938776,0.261662667,0.263508195,0.261662667,0.259889532,1
0.500261316,0.345917579,0.130798767,0.500261316,0.500261316,1
0.25824354,0.239240063,0.281209731,0.281209731,0.277974604,1
0.23335316,0.23335316,0.23335316,0.23335316,0.23335316,1
0.176891652,0.310259799,0.312248243,0.285546978,0.184755181,1
0.282856556,0.295430642,0.190042412,0.38055714,0.293256444,1
0.406734771,0.406734771,0.106345234,0.386897675,0.327994152,1
0.275530269,0.075734058,0.257732299,0.241356632,0.289657312,1
0.282856556,0.295430642,0.190042412,0.38055714,0.293256444,1
0.351640736,0.351640736,0.256417209,0.18702731,0.351640736,2
0.262990653,0.255563979,0.313899457,0.27191181,0.313899457,2
0.474448051,0.340457858,0.340457858,0.2359388,0.357913882,2
0.286576285,0.29739498,0.198149455,0.252117861,0.236869766,2
0.224534286,0.172125746,0.224534286,0.236046654,0.55551973,2
0.278776129,0.280811696,0.278776129,0.278776129,0.565875526,2
0.508767247,0.547533187,0.383652535,0.164712189,0.516762929,2
0.279449285,0.265820103,0.279449285,0.279449285,0.279449285,2
0.361491284,0.617916384,0.443147163,0.161321074,0.514878137,2
0.203306048,0.258948836,0.321593118,0.309894137,0.309894137,2
0.159366286,0.170256548,0.233483307,0.157428645,0.207749596,2
0.110027484,0.149281143,0.149281143,0.208032054,0.228874873,2
0.23815987,0.334697295,0.334697295,0.290468007,0.334697295,2
0.278776129,0.280811696,0.278776129,0.278776129,0.565875526,2
0.278776129,0.280811696,0.278776129,0.278776129,0.565875526,2
0.304660004,0.454501605,0.454501605,0.331423584,0.454501605,2
0.217955117,0.184772379,0.187676224,0.229130156,0.229130156,2
0.321860148,0.313927208,0.291700823,0.251832365,0.307220002,2
0.393838348,0.446055194,0.139757542,0.535320483,0.375314127,2
0.160662488,0.170229014,0.179795541,0.196149625,0.179795541,2
0.199349232,0.295655965,0.177793147,0.179787864,0.229088826,2
0.158320065,0.214802696,0.214802696,0.225816103,0.225816103,2
0.295662166,0.295662166,0.295662166,0.213773322,0.226458065,2
0.214638375,0.451286715,0.225643357,0.170955615,0.170955615,2
0.278776129,0.280811696,0.278776129,0.278776129,0.565875526,2
0.267771512,0.267771512,0.256620282,0.267771512,0.249864675,2
0.25209459,0.215280735,0.224663569,0.25209459,0.247808268,2
0.59873931,0.59873931,0.156314464,0.508515747,0,2
0.278776129,0.280811696,0.278776129,0.278776129,0.565875526,2
0.413708974,0.413708974,0.113545915,0.413708974,0.362397224,2
0.266453171,0.228456111,0.341320084,0.259438711,0.259438711,2
0.167788811,0.58823072,0.343720226,0.167539672,0.51750085,2
0.189771068,0.287878464,0.412911934,0.20484509,0.235795864,2
0.190851274,0.20162186,0.230952625,0.266119563,0.378724307,2
0.278776129,0.280811696,0.278776129,0.278776129,0.565875526,2
0.352949445,0.378998124,0.384122847,0.3726837,0.382374085,2
0.196671371,0.210252715,0.221032835,0.44206567,0.202604099,2
0.206079018,0.206079018,0.138951007,0.153030376,0.206079018,2
0.278776129,0.280811696,0.278776129,0.278776129,0.565875526,2
0.262990653,0.255563979,0.313899457,0.27191181,0.313899457,2
0.174886728,0.158499282,0.196549752,0.393099504,0.180162307,2
0.258082105,0.208750295,0.267225231,0.260909032,0.224552503,2
0.579966556,0.579966556,0.151413411,0.551680674,0,2
0.546151404,0.581308988,0.188197406,0.573044712,0,2
0.69822434,0.182287286,0.593009455,0.357202888,0,2
0.189132215,0.225073866,0.272916319,0.286909339,0.286909339,2
0.365580752,0.492310902,0.492310902,0.427253427,0.427253427,2
0.293613048,0.37331964,0.409184859,0.333312805,0.261582366,2
0.56439681,0.387050113,0.154903462,0.478469799,0.527939409,2
1,0,0,0,0,2
0.360485225,0.255240278,0.309505823,0.258103898,0.368355313,2
0.2873172,0.526723936,0.2873172,0.273304288,0.2873172,2
0.375751187,0.331178517,0.134528335,0.447196582,0.515290782,2
0.341064499,0.582999787,0.152205305,0.425124745,0.582999787,2
0.467781338,0.383150942,0.467781338,0.310043778,0.122124918,2
0.284489595,0.323372453,0.280445101,0.29962512,0.184479585,2
0.303127773,0.359684875,0.370535018,0.40423864,0.253939641,2
0.278776129,0.280811696,0.278776129,0.278776129,0.565875526,2
0.250528551,0.317800181,0.297271772,0.283750055,0.306239181,2
0.26180438,0.252846728,0.252846728,0.26180438,0.265297277,2
0.278776129,0.280811696,0.278776129,0.278776129,0.565875526,2
0.278776129,0.280811696,0.278776129,0.278776129,0.565875526,2
0.690336273,0.683262808,0.23788183,0,0,2
0.128890673,0.194464962,0.168766974,0.194464962,0.194464962,2
0.328545692,0.400896386,0.412989702,0.37542443,0.450554975,2
0.257116287,0.236117789,0.257116287,0.260311114,0.260311114,2
0.947654828,0.319296613,0,0,0,2
0.178266939,0.098231911,0.240112609,0.252423711,0.252423711,2
0.352949445,0.378998124,0.384122847,0.3726837,0.382374085,2
0.131568522,0.125151718,0.131568522,0.131568522,0.131568522,2
0.295534933,0.199267624,0.295534933,0.242067134,0.177079832,2
0.205123215,0.277178581,0.277178581,0.277178581,0.256823563,2
0.56439681,0.387050113,0.154903462,0.478469799,0.527939409,2
0.337072899,0.94147855,0,0,0,2
0.716058084,0.196528177,0.669804073,0,0,2
0.257116287,0.236117789,0.257116287,0.260311114,0.260311114,2
0.278776129,0.280811696,0.278776129,0.278776129,0.565875526,2
0.257116287,0.236117789,0.257116287,0.260311114,0.260311114,2
0.278776129,0.280811696,0.278776129,0.278776129,0.565875526,2
0.476245484,0.5219989,0.488280207,0.309526616,0.143266999,2
0.256102274,0.214000131,0.256102274,0.232807379,0.248602993,2
0.362133297,0.250408905,0.237085196,0.171613327,0.199207792,2
0.42152499,0.565884176,0.166036891,0.467893852,0.505567874,2
0.151748359,0.422011813,0.191812948,0.204827154,0.204827154,2
0.226868922,0.248163057,0.289966735,0.632683838,0.316341919,2
0.676542194,0.693308448,0.248221787,0,0,2
0.231394786,0.254575683,0.176779022,0.251817378,0.268027701,2
0.6772077,0.185865362,0.71192963,0,0,2
0.198389285,0.181848468,0.135412522,0.181848468,0.155631892,2
0.940563195,0.339618721,0,0,0,2
0.71192963,0.6772077,0.185865362,0,0,2
0.385990331,0.478897438,0.434023218,0.140513987,0.389148997,2
0.347337884,0.200113348,0.183428785,0.169958422,0.190353504,2
0.230099833,0.25120376,0.156917146,0.25120376,0.227070344,2
0.36619904,0.346714393,0.339306673,0.399508265,0.104300685,2
0.462350483,0.61657145,0.160969949,0.61657145,0,2
0.450153166,0.387496688,0.481238957,0.264552995,0.402172368,2
0.278776129,0.280811696,0.278776129,0.278776129,0.565875526,2
0.426214758,0.385408839,0.528534917,0.303418111,0.137986016,2
0.352949445,0.378998124,0.384122847,0.3726837,0.382374085,2
0.352949445,0.378998124,0.384122847,0.3726837,0.382374085,2
0.967569258,0.25260588,0,0,0,2
0.372312728,0.212514206,0.149755634,0.162911272,0.223410277,2
1,0,0,0,0,2
0.25209459,0.215280735,0.224663569,0.25209459,0.247808268,2
0.957608322,0.28807343,0,0,0,2
0.278776129,0.280811696,0.278776129,0.278776129,0.565875526,2
0.428106998,0.521002774,0.186532041,0.714483244,0,2
0.292736708,0.269475844,0.328997679,0.657995358,0.230660848,2
0.550978517,0.607944898,0.543145439,0.178377988,0,2
0.275934408,0.326779068,0.294699659,0.320599128,0.10044978,2
0.356516439,0.246524944,0.233407893,0.168951524,0.196117986,2
0.278776129,0.280811696,0.278776129,0.278776129,0.565875526,2
0.474710423,0.474710423,0.337788726,0.33048934,0.123933913,2
0.209485426,0.216909923,0.292102686,0.216909923,0.239255845,2
0.262990653,0.255563979,0.313899457,0.27191181,0.313899457,2
0.231394786,0.254575683,0.176779022,0.251817378,0.268027701,2
0.241663028,0.225502159,0.285880402,0.311883896,0.311883896,2
0.318220763,0.410687279,0.342204716,0.314559849,0.365422767,2
0.407431352,0.364074296,0.353345271,0.444491041,0.340451341,2
0.537763376,0.411891907,0.354496576,0.421863165,0.466699487,2
0.305439409,0.283917834,0.305439409,0.301690717,0.305439409,2
0.326159154,0.366560125,0.366560125,0.366560125,0.348682411,2
0.174279248,0.189778302,0.181875066,0.217928308,0.244922845,2
0.455538467,0.524902878,0.467049923,0.382760349,0.13703779,2
0.142850877,0.170955197,0.144513405,0.138495206,0.121048284,2
0.378599413,0.424825726,0.484976715,0.417602485,0.357451496,2
0.529892051,0.521693227,0.646934629,0.168896944,0,2
0.610930281,0.462863002,0.441722381,0.159497193,0.438136984,2
0.234634923,0.324515093,0.324515093,0.324515093,0.084722018,2
0.278776129,0.280811696,0.278776129,0.278776129,0.565875526,2
0.430819278,0.310855473,0.507257521,0.507257521,0.13243107,2
0.183581301,0.123781678,0.367162603,0.174627752,0.349255504,2
0.272944481,0.386485902,0.367636376,0.367636376,0.386485902,2
0.323189763,0.21304847,0.287568921,0.307427289,0.171895078,2
0.250297925,0.306219623,0.309081311,0.312116539,0.312116539,2
0.961750896,0.273925561,0,0,0,2
0.216312739,0.249250475,0.291631284,0.186906282,0.198140048,2
0.341682568,0.225239029,0.284706618,0.186154417,0.304023513,2
0.579966556,0.551680674,0.151413411,0.579966556,0,2
0.230248482,0.285523577,0.214106514,0.25405417,0.285523577,2
0.350877837,0.649112156,0.324556078,0.428379748,0.11183824,2
0.186094773,0.262537336,0.245578649,0.275998203,0.275998203,2
0.403357593,0.36666845,0.440046735,0.403357593,0.440046735,2
0.278776129,0.280811696,0.278776129,0.278776129,0.565875526,2
0.399631728,0.471400437,0.364593819,0.361370877,0.129379824,2
0.482604362,0.530894146,0.515348308,0.443617368,0.151209089,2
0.23207588,0.252023441,0.271226575,0.239374661,0.081591991,2
0.278776129,0.280811696,0.278776129,0.278776129,0.565875526,2
0.352949445,0.378998124,0.384122847,0.3726837,0.382374085,2
0.362890293,0.648018136,0.662165621,0.0995983,0,2
0.236985953,0.236985953,0.225427775,0.225427775,0.236985953,2
0.185428627,0.243951701,0.256459641,0.256459641,0.256459641,2
0.222454871,0.177181314,0.208085325,0.222454871,0.233860622,2
0.218221365,0.284908384,0.284908384,0.271012954,0.284908384,2
0.951383697,0.308008215,0,0,0,2
0.53185138,0.66051559,0.181284072,0.497985292,0,2
0.262990653,0.255563979,0.313899457,0.27191181,0.313899457,2
0.502243438,0.655725743,0.537092688,0.171192064,0,2
0.134463501,0.170016728,0.128363784,0.164536516,0.380846957,2
0.413708974,0.413708974,0.113545915,0.413708974,0.362397224,2
0.939673062,0.342073876,0,0,0,2
0.207312563,0.207312563,0.190027762,0.127044434,0.197201603,2
0.376695524,0.167503516,0.20782128,0.222172593,0.191307797,2
0.627492113,0.206078837,0.750856285,0,0,2
0.231394786,0.254575683,0.176779022,0.251817378,0.268027701,2
0.610695066,0.391045696,0.666243489,0.17393796,0,2
0.357939277,0.421446764,0.351170045,0.386308404,0.421446764,2
0.420897325,0.304322398,0.420897325,0.315619676,0.295091851,2
0.250297925,0.306219623,0.309081311,0.312116539,0.312116539,2
0.527064983,0.489927442,0.175406294,0.671867723,0,2
0.321860148,0.313927208,0.291700823,0.251832365,0.307220002,2
0.318715611,0.269419586,0.661495231,0.347705774,0.309382863,2
0.419769434,0.325810444,0.42893381,0.439772967,0.129226299,2
0.303863843,0.562483806,0.392158619,0.283543384,0.198244598,2
0.278776129,0.280811696,0.278776129,0.278776129,0.565875526,2
0.500529018,0.392653657,0.500529018,0.383372801,0.425104688,2
0.151606389,0.21624021,0.151606389,0.21624021,0.21624021,2
0.257116287,0.236117789,0.257116287,0.260311114,0.260311114,2
0.267771512,0.267771512,0.256620282,0.267771512,0.249864675,2
0.340049708,0.288278588,0.357484805,0.357484805,0.357484805,2
0.310845437,0.289059348,0.29655553,0.240927144,0.37305233,2
0.215993626,0.290927713,0.290927713,0.280344285,0.290927713,2
0.750626281,0.660727014,0,0,0,2
0.250528551,0.317800181,0.297271772,0.283750055,0.306239181,2
0.260956142,0.2482289,0.260956142,0.2482289,0.239198778,2
0.237708173,0.676124367,0.69738846,0,0,2
1,0,0,0,0,2
0.451190491,0.178690107,0.609008656,0.627379824,0,2
0.257116287,0.236117789,0.257116287,0.260311114,0.260311114,2
